,AppName,compute_version,gpu_id,gpu_name,max_clock_rate,num_of_cores,L2,bus,memory_clock,bandwith,GM,num_sm,num_cores_sm,theoretical_flops,AppId,duration,grid_x,grid_y,block_x,block_y,registers,smem,cmem,number_of_lines_kernel,occupancy
383,matMul_gpu_sharedmem,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,4,4.077819,256,256,32,32,25,8192,348,15,100
384,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,"0,01504",32,32,8,8,8,0,348,5,50
385,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.000182498,64,64,8,8,8,0,348,5,50
386,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.000381763,96,96,8,8,8,0,348,5,50
387,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.000772261,128,128,8,8,8,0,348,5,50
388,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.000935239,160,160,8,8,8,0,348,5,50
389,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.003949035,192,192,8,8,8,0,348,5,50
390,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.00129386,224,224,8,8,8,0,348,5,50
391,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.003379562,256,256,8,8,8,0,348,5,50
392,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.003545024,288,288,8,8,8,0,348,5,50
393,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.006833091,320,320,8,8,8,0,348,5,50
394,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.003187995,352,352,8,8,8,0,348,5,50
395,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.014749,384,384,8,8,8,0,348,5,50
396,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.004761494,416,416,8,8,8,0,348,5,50
397,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.010972,448,448,8,8,8,0,348,5,50
398,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.011925,480,480,8,8,8,0,348,5,50
399,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.013453,512,512,8,8,8,0,348,5,50
400,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.01037,544,544,8,8,8,0,348,5,50
401,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.034257,576,576,8,8,8,0,348,5,50
402,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.009664628,608,608,8,8,8,0,348,5,50
403,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.027417,640,640,8,8,8,0,348,5,50
404,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.018402,672,672,8,8,8,0,348,5,50
405,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.026809,704,704,8,8,8,0,348,5,50
406,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.013962,736,736,8,8,8,0,348,5,50
407,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.064679,768,768,8,8,8,0,348,5,50
408,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.021292,800,800,8,8,8,0,348,5,50
409,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.039773,832,832,8,8,8,0,348,5,50
410,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.028535,864,864,8,8,8,0,348,5,50
411,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.050419,896,896,8,8,8,0,348,5,50
412,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.02241,928,928,8,8,8,0,348,5,50
413,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.102252,960,960,8,8,8,0,348,5,50
414,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.025311,992,992,8,8,8,0,348,5,50
415,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.055936,1024,1024,8,8,8,0,348,5,50
416,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,2.4672e-05,16,16,16,16,8,0,348,5,100
417,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.000229379,32,32,16,16,8,0,348,5,100
418,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.000567397,48,48,16,16,8,0,348,5,100
419,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.001014503,64,64,16,16,8,0,348,5,100
420,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.001128518,80,80,16,16,8,0,348,5,100
421,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.005619019,96,96,16,16,8,0,348,5,100
422,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.001433378,112,112,16,16,8,0,348,5,100
423,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.004693534,128,128,16,16,8,0,348,5,100
424,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.004717082,144,144,16,16,8,0,348,5,100
425,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.010023,160,160,16,16,8,0,348,5,100
426,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.003333627,176,176,16,16,8,0,348,5,100
427,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.022638,192,192,16,16,8,0,348,5,100
428,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.004937359,208,208,16,16,8,0,348,5,100
429,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.015721,224,224,16,16,8,0,348,5,100
430,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.017704,240,240,16,16,8,0,348,5,100
431,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.018085,256,256,16,16,8,0,348,5,100
432,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.015133,272,272,16,16,8,0,348,5,100
433,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.054909,288,288,16,16,8,0,348,5,100
434,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.00964216,304,304,16,16,8,0,348,5,100
435,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.040864,320,320,16,16,8,0,348,5,100
436,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.024949,336,336,16,16,8,0,348,5,100
437,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.036726,352,352,16,16,8,0,348,5,100
438,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.014194,368,368,16,16,8,0,348,5,100
439,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.109457,384,384,16,16,8,0,348,5,100
440,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.02562,400,400,16,16,8,0,348,5,100
441,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.056282,416,416,16,16,8,0,348,5,100
442,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.036417,432,432,16,16,8,0,348,5,100
443,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.075322,448,448,16,16,8,0,348,5,100
444,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.021175,464,464,16,16,8,0,348,5,100
445,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.174788,480,480,16,16,8,0,348,5,100
446,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.024186,496,496,16,16,8,0,348,5,100
447,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.073521,512,512,16,16,8,0,348,5,100
448,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,4.8865e-05,8,8,32,32,8,0,348,5,100
449,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.000293315,16,16,32,32,8,0,348,5,100
450,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.000658311,24,24,32,32,8,0,348,5,100
451,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.000968487,32,32,32,32,8,0,348,5,100
452,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.001184493,40,40,32,32,8,0,348,5,100
453,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.009529682,48,48,32,32,8,0,348,5,100
454,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.002286026,56,56,32,32,8,0,348,5,100
455,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.005944716,64,64,32,32,8,0,348,5,100
456,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.004063007,72,72,32,32,8,0,348,5,100
457,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.01572,80,80,32,32,8,0,348,5,100
458,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.00564582,88,88,32,32,8,0,348,5,100
459,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.036076,96,96,32,32,8,0,348,5,100
460,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.007890798,104,104,32,32,8,0,348,5,100
461,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.022534,112,112,32,32,8,0,348,5,100
462,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.020844,120,120,32,32,8,0,348,5,100
463,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.021409,128,128,32,32,8,0,348,5,100
464,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.021504,136,136,32,32,8,0,348,5,100
465,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.074782,144,144,32,32,8,0,348,5,100
466,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.016817,152,152,32,32,8,0,348,5,100
467,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.051608,160,160,32,32,8,0,348,5,100
468,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.021992,168,168,32,32,8,0,348,5,100
469,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.039783,176,176,32,32,8,0,348,5,100
470,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.02467,184,184,32,32,8,0,348,5,100
471,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.144554,192,192,32,32,8,0,348,5,100
472,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.027294,200,200,32,32,8,0,348,5,100
473,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.063807,208,208,32,32,8,0,348,5,100
474,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,34,216,216,32,32,8,0,348,5,100
475,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.089204,224,224,32,32,8,0,348,5,100
476,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.036443,232,232,32,32,8,0,348,5,100
477,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.24414,240,240,32,32,8,0,348,5,100
478,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.041708,248,248,32,32,8,0,348,5,100
479,matrix_sum_normal,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,5,0.060642,256,256,32,32,8,0,348,5,100
480,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,"0,009792",32,32,8,8,8,0,348,5,50
481,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,3.4465e-05,64,64,8,8,8,0,348,5,50
482,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,7.4657e-05,96,96,8,8,8,0,348,5,50
483,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.000129665,128,128,8,8,8,0,348,5,50
484,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.00020445,160,160,8,8,8,0,348,5,50
485,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.000294849,192,192,8,8,8,0,348,5,50
486,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.000398049,224,224,8,8,8,0,348,5,50
487,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.000518849,256,256,8,8,8,0,348,5,50
488,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.000685889,288,288,8,8,8,0,348,5,50
489,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.000848673,320,320,8,8,8,0,348,5,50
490,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.001022976,352,352,8,8,8,0,348,5,50
491,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.00121475,384,384,8,8,8,0,348,5,50
492,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.001434365,416,416,8,8,8,0,348,5,50
493,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.00165414,448,448,8,8,8,0,348,5,50
494,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.001930012,480,480,8,8,8,0,348,5,50
495,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.002155386,512,512,8,8,8,0,348,5,50
496,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.002421976,544,544,8,8,8,0,348,5,50
497,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.002749495,576,576,8,8,8,0,348,5,50
498,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.003082453,608,608,8,8,8,0,348,5,50
499,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.003373298,640,640,8,8,8,0,348,5,50
500,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.003762896,672,672,8,8,8,0,348,5,50
501,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.004102958,704,704,8,8,8,0,348,5,50
502,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.004547436,736,736,8,8,8,0,348,5,50
503,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.004844617,768,768,8,8,8,0,348,5,50
504,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.005298504,800,800,8,8,8,0,348,5,50
505,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.00581159,832,832,8,8,8,0,348,5,50
506,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.006188098,864,864,8,8,8,0,348,5,50
507,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.006637887,896,896,8,8,8,0,348,5,50
508,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.007119166,928,928,8,8,8,0,348,5,50
509,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.007701435,960,960,8,8,8,0,348,5,50
510,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.008312887,992,992,8,8,8,0,348,5,50
511,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.008313496,1024,1024,8,8,8,0,348,5,50
512,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,"0,006272",16,16,16,16,8,0,348,5,100
513,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,2.3072e-05,32,32,16,16,8,0,348,5,100
514,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,4.8769e-05,48,48,16,16,8,0,348,5,100
515,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,8.3905e-05,64,64,16,16,8,0,348,5,100
516,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.000134337,80,80,16,16,8,0,348,5,100
517,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.000192673,96,96,16,16,8,0,348,5,100
518,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.000260641,112,112,16,16,8,0,348,5,100
519,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.000336609,128,128,16,16,8,0,348,5,100
520,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.000437857,144,144,16,16,8,0,348,5,100
521,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.000542143,160,160,16,16,8,0,348,5,100
522,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.00066243,176,176,16,16,8,0,348,5,100
523,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.000763391,192,192,16,16,8,0,348,5,100
524,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.000932157,208,208,16,16,8,0,348,5,100
525,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.00106166,224,224,16,16,8,0,348,5,100
526,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.001210779,240,240,16,16,8,0,348,5,100
527,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.001369114,256,256,16,16,8,0,348,5,100
528,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.001542298,272,272,16,16,8,0,348,5,100
529,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.00173564,288,288,16,16,8,0,348,5,100
530,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.002015126,304,304,16,16,8,0,348,5,100
531,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.002164981,320,320,16,16,8,0,348,5,100
532,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.00251541,336,336,16,16,8,0,348,5,100
533,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.002693777,352,352,16,16,8,0,348,5,100
534,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.003045199,368,368,16,16,8,0,348,5,100
535,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.003093135,384,384,16,16,8,0,348,5,100
536,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.003414413,400,400,16,16,8,0,348,5,100
537,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.003840715,416,416,16,16,8,0,348,5,100
538,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.004035752,432,432,16,16,8,0,348,5,100
539,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.004302919,448,448,16,16,8,0,348,5,100
540,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.004637094,464,464,16,16,8,0,348,5,100
541,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.004928612,480,480,16,16,8,0,348,5,100
542,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.008092879,496,496,16,16,8,0,348,5,100
543,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.005379968,512,512,16,16,8,0,348,5,100
544,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,"0,006528",8,8,32,32,8,0,348,5,100
545,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,2.3584e-05,16,16,32,32,8,0,348,5,100
546,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,5.1489e-05,24,24,32,32,8,0,348,5,100
547,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,8.9089e-05,32,32,32,32,8,0,348,5,100
548,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.000139297,40,40,32,32,8,0,348,5,100
549,matrix_sum_coalesced,3.0,1,GTX-680,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,6,0.000208097,48,48,32,32,8,0,348,5,100
