,compute_version,gpu_id,max_clock_rate,num_of_cores,L2,bus,memory_clock,bandwith,GM,num_sm,num_cores_sm,theoretical_flops,AppId,duration,grid_x,grid_y,block_x,block_y,registers,smem,cmem,number_of_lines_kernel,occupancy
700,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.037122,884736.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
701,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.037822,901120.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
702,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.03855,917504.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
703,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.039176,933888.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
704,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.039953,950272.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
705,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.040543,966656.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
696,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.034362,819200.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
706,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.041296,983040.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
708,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.042623,1015808.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
709,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,4.1056e-05,128.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
710,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,8.0226e-05,256.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
711,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.000150211,512.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
712,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.000292291,1024.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
713,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.000581287,2048.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
714,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.001151088,4096.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
715,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.002304662,8192.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
716,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.003444915,12288.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
707,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.041934,999424.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
717,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.004592435,16384.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
695,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.033737,802816.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
693,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.032317,770048.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
673,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.01856,442368.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
674,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.019285,458752.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
675,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.019932,475136.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
676,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.020667,491520.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
677,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.021306,507904.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
678,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.022022,524288.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
679,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.022696,540672.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
680,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.023377,557056.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
681,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.024102,573440.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
694,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.033001,786432.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
682,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.02474,589824.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
684,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.026115,622592.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
685,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.026846,638976.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
686,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.0275,655360.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
687,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.028188,671744.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
688,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.028924,688128.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
689,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.029553,704512.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
690,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.030315,720896.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
691,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.030925,737280.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
692,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.031655,753664.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
683,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.025484,606208.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
718,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.005736559,20480.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
719,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.006865101,24576.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
720,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.008007564,28672.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
746,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.035013,135168.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
747,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.036192,139264.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
748,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.037256,143360.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
749,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.038316,147456.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
750,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.039395,151552.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
751,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.040401,155648.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
752,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.041603,159744.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
753,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.042532,163840.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
754,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.043645,167936.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
745,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.034119,131072.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
755,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.044683,172032.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
757,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.046844,180224.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
758,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.047865,184320.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
759,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.049063,188416.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
760,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.049993,192512.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
761,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.051187,196608.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
762,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.05209,200704.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
763,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.05323,204800.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
764,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.05429,208896.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
765,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.055303,212992.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
756,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.045763,176128.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
744,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.032942,126976.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
743,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.031946,122880.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
742,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.030877,118784.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
721,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.009184663,32768.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
722,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.010333,36864.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
723,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.011432,40960.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
724,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.012576,45056.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
725,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.013766,49152.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
726,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.014924,53248.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
727,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.01604,57344.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
728,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.017174,61440.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
729,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.018268,65536.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
730,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.018746,69632.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
731,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.019901,73728.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
732,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.020221,77824.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
733,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.021298,81920.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
734,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.022368,86016.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
735,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.023409,90112.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
736,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.024522,94208.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
737,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.025535,98304.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
738,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.026647,102400.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
739,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.027701,106496.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
740,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.028796,110592.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
741,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.0298,114688.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
672,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.017882,425984.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
766,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.056466,217088.0,1.0,1024.0,1.0,13.0,4096.0,348.0,17.0,100.0
671,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.017203,409600.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
669,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.015843,376832.0,1.0,256.0,1.0,13.0,1024.0,348.0,17.0,100.0
600,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.018617,1310720.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
601,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.019733,1376256.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
602,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.020463,1441792.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
603,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.021609,1507328.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
604,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.022286,1572864.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
605,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.023318,1638400.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
606,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.024224,1703936.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
607,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.025135,1769472.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
608,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.026361,1835008.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
599,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.01775,1245184.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
609,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.026961,1900544.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
611,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.028893,2031616.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
612,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.029776,2097152.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
613,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.030769,2162688.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
614,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.03167,2228224.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
615,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.032832,2293760.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
616,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.033459,2359296.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
617,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.034831,2424832.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
618,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.035351,2490368.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
619,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.036378,2555904.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
610,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.02821,1966080.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
620,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.037287,2621440.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
598,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.017255,1179648.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
596,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.015893,1048576.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
576,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,3.3313e-05,2048.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
577,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,6.4833e-05,4096.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
578,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.000126626,8192.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
579,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.000251459,16384.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
580,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.000499142,32768.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
581,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.000995404,65536.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
582,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.001989869,131072.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
583,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.002981229,196608.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
584,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.003973586,262144.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
597,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.016298,1114112.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
585,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.004968304,327680.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
587,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.006960398,458752.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
588,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.007946236,524288.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
589,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.008947141,589824.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
590,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.009930297,655360.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
591,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,7.0,0.010924,720896.0,1.0,64.0,1.0,13.0,256.0,348.0,17.0,50.0
