,compute_version,registers,smem,cmem,gpu_id,max_clock_rate,num_of_cores,L2,bus,memory_clock,bandwith,GM,num_sm,num_cores_sm,theoretical_flops,AppId,number_of_lines_kernel,occupancy,input_size,duration,grid_x,grid_y,block_x,block_y
4333,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,1024,0.085127,32,32,32,32
4334,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,1280,0.183245,40,40,32,32
4335,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,1536,0.298297,48,48,32,32
4336,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,1792,0.444382,56,56,32,32
4337,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,2048,0.612755,64,64,32,32
4338,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,2304,0.884487,72,72,32,32
4339,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,2560,1.246528,80,80,32,32
4340,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,2816,1.553137,88,88,32,32
4341,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,3072,2.006939,96,96,32,32
4342,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,3328,2.567438,104,104,32,32
4343,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,3584,3.127545,112,112,32,32
4344,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,3840,4.062271,120,120,32,32
4325,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,7168,25.240163,224,224,32,32
4324,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,6912,23.334726,216,216,32,32
4323,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,6656,18.372653,208,208,32,32
4322,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,6400,15.908426,200,200,32,32
4302,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,1280,0.115944,40,40,32,32
4303,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,1536,0.190709,48,48,32,32
4304,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,1792,0.302391,56,56,32,32
4305,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,2048,0.42287,64,64,32,32
4306,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,2304,0.609062,72,72,32,32
4307,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,2560,0.808452,80,80,32,32
4308,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,2816,1.092388,88,88,32,32
4309,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,3072,1.424307,96,96,32,32
4310,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,3328,1.820274,104,104,32,32
4345,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,4096,4.54492,128,128,32,32
4311,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,3584,2.246716,112,112,32,32
4313,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,4096,3.669346,128,128,32,32
4314,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,4352,4.195743,136,136,32,32
4315,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,4608,4.85624,144,144,32,32
4316,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,4864,5.942145,152,152,32,32
4317,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,5120,6.789735,160,160,32,32
4318,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,5376,8.081373,168,168,32,32
4319,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,5632,9.709673,176,176,32,32
4320,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,5888,11.677483,184,184,32,32
4321,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,6144,13.341667,192,192,32,32
4312,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,3840,2.876398,120,120,32,32
4301,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,1024,0.056557,32,32,32,32
4346,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,4352,5.945849,136,136,32,32
4348,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,4864,8.140954,152,152,32,32
4373,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,3072,1.840353,96,96,32,32
4374,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,3328,2.414924,104,104,32,32
4375,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,3584,2.972525,112,112,32,32
4376,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,3840,3.931746,120,120,32,32
4377,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,4096,4.188629,128,128,32,32
4378,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,4352,5.787222,136,136,32,32
4379,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,4608,6.600589,144,144,32,32
4380,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,4864,7.96386,152,152,32,32
4381,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,5120,9.34344,160,160,32,32
4382,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,5376,10.873107,168,168,32,32
4383,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,5632,12.43978,176,176,32,32
4384,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,5888,14.451626,184,184,32,32
4385,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,6144,16.534691,192,192,32,32
4386,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,6400,20.143037,200,200,32,32
4387,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,6656,22.811863,208,208,32,32
4388,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,6912,28.403784,216,216,32,32
4389,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,7168,31.072889,224,224,32,32
4390,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,7424,37.925397,232,232,32,32
4391,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,7680,43.856033,240,240,32,32
4372,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,2816,1.443797,88,88,32,32
4371,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,2560,1.107239,80,80,32,32
4370,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,2304,0.824764,72,72,32,32
4369,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,2048,0.501741,64,64,32,32
4349,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,5120,9.570457,160,160,32,32
4350,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,5376,11.112396,168,168,32,32
4351,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,5632,13.07486,176,176,32,32
4352,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,5888,15.087711,184,184,32,32
4353,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,6144,17.322848,192,192,32,32
4354,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,6400,20.045864,200,200,32,32
4355,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,6656,23.127943,208,208,32,32
4356,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,6912,26.687382,216,216,32,32
4357,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,7168,29.907216,224,224,32,32
4347,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,4608,6.785851,144,144,32,32
4358,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,7424,35.206136,232,232,32,32
4360,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,7936,46.868194,248,248,32,32
4361,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,8192,71.951567,256,256,32,32
4362,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,256,0.001129202,8,8,32,32
4363,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,512,0.008743384,16,16,32,32
4364,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,768,0.033293,24,24,32,32
4365,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,1024,0.07001,32,32,32,32
4366,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,1280,0.14882,40,40,32,32
4367,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,1536,0.235463,48,48,32,32
4368,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,1792,0.378957,56,56,32,32
4359,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,7680,41.289705,240,240,32,32
4019,3.5,32,0,348,3,706,2496,1.0,320,2600,208.0,4,13,192,3524352.0,1,6,100,2560,3.882949,80,80,32,32
4300,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,768,0.025351,24,24,32,32
4298,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,256,0.001241309,8,8,32,32
4232,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,7936,27.372308,496,496,16,16
4233,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,8192,39.038758,512,512,16,16
4234,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,256,0.000785813,16,16,16,16
4235,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,512,0.005658929,32,32,16,16
4236,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,768,0.019907,48,48,16,16
4237,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,1024,0.044493,64,64,16,16
4238,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,1280,0.092886,80,80,16,16
4239,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,1536,0.152473,96,96,16,16
4240,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,1792,0.236176,112,112,16,16
4241,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,2048,0.3432,128,128,16,16
4242,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,2304,0.487501,144,144,16,16
4243,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,2560,0.658732,160,160,16,16
4244,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,2816,0.834033,176,176,16,16
4245,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,3072,1.064739,192,192,16,16
4246,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,3328,1.351378,208,208,16,16
4247,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,3584,1.635918,224,224,16,16
4248,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,3840,2.081551,240,240,16,16
4249,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,4096,2.395943,256,256,16,16
4250,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,4352,3.070756,272,272,16,16
4231,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,7680,23.323383,480,480,16,16
4230,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,7424,19.924337,464,464,16,16
4228,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,6912,14.595103,432,432,16,16
4227,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,6656,12.177972,416,416,16,16
4207,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,1536,0.101348,96,96,16,16
4208,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,1792,0.158602,112,112,16,16
4209,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,2048,0.220635,128,128,16,16
4210,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,2304,0.332986,144,144,16,16
4211,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,2560,0.43069,160,160,16,16
4212,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,2816,0.557312,176,176,16,16
4213,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,3072,0.705082,192,192,16,16
4214,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,3328,0.922162,208,208,16,16
4215,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,3584,1.11976,224,224,16,16
4251,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,4608,3.492568,288,288,16,16
4216,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,3840,1.385346,240,240,16,16
4218,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,4352,2.039201,272,272,16,16
4219,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,4608,2.372734,288,288,16,16
4220,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,4864,2.985775,304,304,16,16
4221,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,5120,3.389373,320,320,16,16
4222,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,5376,4.423229,336,336,16,16
4223,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,5632,5.503923,352,352,16,16
4224,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,5888,6.848989,368,368,16,16
4225,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,6144,7.298416,384,384,16,16
4226,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,6400,10.003068,400,400,16,16
4217,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,4096,1.761988,256,256,16,16
4299,5.2,32,0,348,6,1076,3072,3.0,384,3505,336.48,12,24,128,6610944.0,1,6,100,512,0.007553451,16,16,32,32
4252,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,4864,4.13549,304,304,16,16
4254,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,5376,5.790811,336,336,16,16
4279,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,3584,1.312091,224,224,16,16
4280,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,3840,1.612942,240,240,16,16
4281,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,4096,1.954942,256,256,16,16
4282,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,4352,2.368369,272,272,16,16
4283,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,4608,2.792454,288,288,16,16
4284,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,4864,3.322525,304,304,16,16
4285,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,5120,3.882986,320,320,16,16
4286,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,5376,4.489417,336,336,16,16
4287,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,5632,5.161064,352,352,16,16
4288,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,5888,5.900881,368,368,16,16
4289,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,6144,6.708784,384,384,16,16
4290,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,6400,7.59095,400,400,16,16
4291,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,6656,8.532826,416,416,16,16
4292,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,6912,9.578008,432,432,16,16
4293,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,7168,10.816993,448,448,16,16
4294,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,7424,12.207743,464,464,16,16
4295,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,7680,13.740806,480,480,16,16
4296,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,7936,15.141004,496,496,16,16
4297,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,8192,16.454576,512,512,16,16
4278,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,3328,1.049856,208,208,16,16
4277,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,3072,0.825602,192,192,16,16
4276,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,2816,0.635646,176,176,16,16
4275,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,2560,0.477743,160,160,16,16
4255,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,5632,6.805084,352,352,16,16
4256,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,5888,8.009464,368,368,16,16
4257,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,6144,8.68936,384,384,16,16
4258,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,6400,10.933545,400,400,16,16
4259,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,6656,12.938499,416,416,16,16
4260,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,6912,15.307055,432,432,16,16
4261,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,7168,17.43526,448,448,16,16
4262,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,7424,20.581285,464,464,16,16
4263,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,7680,23.895253,480,480,16,16
4253,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,5120,4.825326,320,320,16,16
4264,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,7936,28.026746,496,496,16,16
4266,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,256,0.000485802,16,16,16,16
4267,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,512,0.003867828,32,32,16,16
4268,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,768,0.013056,48,48,16,16
4269,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,1024,0.030933,64,64,16,16
4270,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,1280,0.067851,80,80,16,16
4271,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,1536,0.107019,96,96,16,16
4272,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,1792,0.163759,112,112,16,16
4273,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,2048,0.244403,128,128,16,16
4274,5.2,32,0,348,8,1216,2048,2.0,256,3505,224.32,4,16,128,4980736.0,1,6,100,2304,0.348456,144,144,16,16
4265,5.2,32,0,348,7,1076,1664,1.75,256,3505,224.32,4,13,128,3580928.0,1,6,100,8192,43.412605,512,512,16,16
3643,3.0,32,0,348,1,1058,1536,0.5,256,3004,192256.0,2,8,192,3250176.0,1,6,50,512,0.010034,64,64,8,8
4017,3.5,32,0,348,3,706,2496,1.0,320,2600,208.0,4,13,192,3524352.0,1,6,100,2048,1.991874,64,64,32,32
4016,3.5,32,0,348,3,706,2496,1.0,320,2600,208.0,4,13,192,3524352.0,1,6,100,1792,1.335369,56,56,32,32
3762,3.5,32,0,348,2,745,2880,1.5,384,3004,288384.0,12,15,192,4291.2,1,6,50,6400,14.379282,800,800,8,8
3763,3.5,32,0,348,2,745,2880,1.5,384,3004,288384.0,12,15,192,4291.2,1,6,50,6656,16.165225,832,832,8,8
3764,3.5,32,0,348,2,745,2880,1.5,384,3004,288384.0,12,15,192,4291.2,1,6,50,6912,18.148583,864,864,8,8
3765,3.5,32,0,348,2,745,2880,1.5,384,3004,288384.0,12,15,192,4291.2,1,6,50,7168,20.225583,896,896,8,8
3766,3.5,32,0,348,2,745,2880,1.5,384,3004,288384.0,12,15,192,4291.2,1,6,50,7424,22.478814,928,928,8,8
3767,3.5,32,0,348,2,745,2880,1.5,384,3004,288384.0,12,15,192,4291.2,1,6,50,7680,24.958955,960,960,8,8
3768,3.5,32,0,348,2,745,2880,1.5,384,3004,288384.0,12,15,192,4291.2,1,6,50,7936,27.495158,992,992,8,8
3769,3.5,32,0,348,2,745,2880,1.5,384,3004,288384.0,12,15,192,4291.2,1,6,50,8192,30.260525,1024,1024,8,8
3770,3.5,32,0,348,3,706,2496,1.0,320,2600,208.0,4,13,192,3524352.0,1,6,50,256,0.001117823,32,32,8,8
3771,3.5,32,0,348,3,706,2496,1.0,320,2600,208.0,4,13,192,3524352.0,1,6,50,512,0.008605106,64,64,8,8
3772,3.5,32,0,348,3,706,2496,1.0,320,2600,208.0,4,13,192,3524352.0,1,6,50,768,0.029572,96,96,8,8
3773,3.5,32,0,348,3,706,2496,1.0,320,2600,208.0,4,13,192,3524352.0,1,6,50,1024,0.069974,128,128,8,8
3774,3.5,32,0,348,3,706,2496,1.0,320,2600,208.0,4,13,192,3524352.0,1,6,50,1280,0.13654,160,160,8,8
3775,3.5,32,0,348,3,706,2496,1.0,320,2600,208.0,4,13,192,3524352.0,1,6,50,1536,0.236144,192,192,8,8
3776,3.5,32,0,348,3,706,2496,1.0,320,2600,208.0,4,13,192,3524352.0,1,6,50,1792,0.37491,224,224,8,8
3777,3.5,32,0,348,3,706,2496,1.0,320,2600,208.0,4,13,192,3524352.0,1,6,50,2048,0.559305,256,256,8,8
3778,3.5,32,0,348,3,706,2496,1.0,320,2600,208.0,4,13,192,3524352.0,1,6,50,2304,0.797254,288,288,8,8
3779,3.5,32,0,348,3,706,2496,1.0,320,2600,208.0,4,13,192,3524352.0,1,6,50,2560,1.092392,320,320,8,8
3780,3.5,32,0,348,3,706,2496,1.0,320,2600,208.0,4,13,192,3524352.0,1,6,50,2816,1.455887,352,352,8,8
3761,3.5,32,0,348,2,745,2880,1.5,384,3004,288384.0,12,15,192,4291.2,1,6,50,6144,12.729795,768,768,8,8
3760,3.5,32,0,348,2,745,2880,1.5,384,3004,288384.0,12,15,192,4291.2,1,6,50,5888,11.18049,736,736,8,8
3759,3.5,32,0,348,2,745,2880,1.5,384,3004,288384.0,12,15,192,4291.2,1,6,50,5632,9.784685,704,704,8,8
3758,3.5,32,0,348,2,745,2880,1.5,384,3004,288384.0,12,15,192,4291.2,1,6,50,5376,8.512002,672,672,8,8
