,AppName,compute_version,gpu_id,gpu_name,input_size,max_clock_rate,num_of_cores,L2,bus,memory_clock,bandwith,GM,num_sm,num_cores_sm,theoretical_flops,AppId,duration,grid_x,grid_y,block_x,block_y
119,matMul_gpu,3.0,1,GTX-680,6144,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,9.137592,768,768,8,8
120,matMul_gpu,3.0,1,GTX-680,6400,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,10.44025,800,800,8,8
121,matMul_gpu,3.0,1,GTX-680,6656,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,11.754295,832,832,8,8
122,matMul_gpu,3.0,1,GTX-680,6912,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,13.161028,864,864,8,8
123,matMul_gpu,3.0,1,GTX-680,7168,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,14.688749,896,896,8,8
124,matMul_gpu,3.0,1,GTX-680,7424,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,16.319088,928,928,8,8
125,matMul_gpu,3.0,1,GTX-680,7680,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,18.087737,960,960,8,8
126,matMul_gpu,3.0,1,GTX-680,7936,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,19.945938,992,992,8,8
127,matMul_gpu,3.0,1,GTX-680,8192,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,21.944694,1024,1024,8,8
128,matMul_gpu,3.0,1,GTX-680,256,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.000553028,16,16,16,16
129,matMul_gpu,3.0,1,GTX-680,512,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.004410123,32,32,16,16
130,matMul_gpu,3.0,1,GTX-680,768,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.014786,48,48,16,16
131,matMul_gpu,3.0,1,GTX-680,1024,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.035039,64,64,16,16
132,matMul_gpu,3.0,1,GTX-680,1280,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.06834,80,80,16,16
133,matMul_gpu,3.0,1,GTX-680,1536,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.117579,96,96,16,16
134,matMul_gpu,3.0,1,GTX-680,1792,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.176418,112,112,16,16
135,matMul_gpu,3.0,1,GTX-680,2048,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.263558,128,128,16,16
136,matMul_gpu,3.0,1,GTX-680,2304,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.37478,144,144,16,16
137,matMul_gpu,3.0,1,GTX-680,2560,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.514793,160,160,16,16
